box0.png, 1, 1, 49, 81, 43, 42, 36, 5
box1.png, 1, 84, 52, 81, 43, 42, 33, 5
box2.png, 1, 167, 53, 82, 44, 42, 31, 4
box3.png, 55, 1, 51, 82, 43, 42, 34, 4
box4.png, 1, 251, 53, 82, 44, 42, 31, 4
box5.png, 1, 335, 57, 82, 43, 42, 28, 4
die0.png, 1, 419, 39, 82, 89, 41, 0, 5
die1.png, 55, 85, 54, 78, 65, 45, 9, 5
die2.png, 108, 1, 68, 60, 36, 63, 24, 5
die3.png, 42, 419, 83, 42, 13, 82, 32, 4
jump0.png, 56, 165, 40, 81, 41, 42, 47, 5
jump1.png, 56, 248, 46, 84, 42, 37, 40, 7
jump2.png, 98, 165, 52, 78, 38, 41, 38, 9
jump3.png, 111, 63, 46, 84, 42, 38, 40, 6
march0.png, 60, 334, 40, 82, 41, 41, 47, 5
march1.png, 102, 334, 44, 81, 42, 42, 42, 5
march2.png, 104, 245, 52, 81, 41, 42, 35, 5
march3.png, 152, 149, 44, 82, 42, 41, 42, 5
march4.png, 159, 63, 40, 82, 41, 41, 47, 5
march5.png, 127, 417, 45, 81, 42, 42, 41, 5
march6.png, 148, 328, 53, 81, 40, 42, 35, 5
march7.png, 158, 233, 45, 81, 42, 42, 41, 5
run0.png, 198, 147, 57, 81, 37, 41, 34, 6
run1.png, 174, 411, 55, 82, 39, 42, 34, 4
run2.png, 203, 316, 50, 81, 41, 42, 37, 5
run3.png, 205, 230, 47, 81, 41, 42, 40, 5
run4.png, 254, 230, 51, 79, 39, 41, 38, 8
run5.png, 231, 399, 51, 81, 38, 42, 39, 5
run6.png, 255, 311, 45, 82, 41, 42, 42, 4
run7.png, 284, 395, 47, 81, 39, 42, 42, 5
stand0.png, 302, 311, 40, 82, 43, 41, 45, 5
stand1.png, 333, 395, 40, 83, 43, 40, 45, 5
stand2.png, 201, 1, 40, 81, 43, 42, 45, 5
walk0.png, 243, 1, 40, 82, 37, 41, 51, 5
walk1.png, 257, 85, 41, 82, 37, 42, 50, 4
walk2.png, 285, 1, 42, 82, 37, 41, 49, 5
walk3.png, 300, 85, 40, 82, 37, 42, 51, 4
walk4.png, 329, 1, 40, 82, 37, 41, 51, 5
walk5.png, 307, 169, 40, 82, 38, 42, 50, 4
walk6.png, 342, 85, 42, 82, 38, 42, 48, 4
walk7.png, 371, 1, 40, 82, 37, 42, 51, 4
