die0.png, 1, 1, 58, 88, 69, 34, 1, 6
die1.png, 61, 1, 68, 87, 39, 35, 21, 6
die2.png, 131, 1, 81, 73, 8, 49, 39, 6
die3.png, 214, 1, 89, 50, 0, 76, 39, 2
jump0.png, 1, 91, 72, 88, 36, 34, 20, 6
jump1.png, 1, 181, 76, 89, 31, 34, 21, 5
jump2.png, 1, 272, 77, 84, 29, 35, 22, 9
jump3.png, 1, 358, 76, 89, 31, 34, 21, 5
march0.png, 75, 90, 72, 88, 36, 34, 20, 6
march1.png, 79, 180, 67, 88, 34, 34, 27, 6
march2.png, 80, 270, 53, 88, 33, 34, 42, 6
march3.png, 79, 360, 66, 88, 34, 34, 28, 6
march4.png, 149, 76, 72, 88, 35, 34, 21, 6
march5.png, 223, 53, 64, 88, 35, 34, 29, 6
march6.png, 305, 1, 61, 88, 31, 34, 36, 6
march7.png, 368, 1, 64, 88, 35, 34, 29, 6
run0.png, 434, 1, 67, 88, 32, 34, 29, 6
run1.png, 289, 91, 61, 89, 36, 34, 31, 5
run2.png, 352, 91, 70, 89, 45, 34, 13, 5
run3.png, 424, 91, 87, 89, 40, 33, 1, 6
run4.png, 135, 270, 77, 85, 38, 33, 13, 10
run5.png, 147, 357, 83, 89, 40, 33, 5, 6
run6.png, 148, 180, 85, 88, 43, 34, 0, 6
run7.png, 235, 182, 75, 88, 40, 34, 13, 6
stand0.png, 312, 182, 60, 88, 40, 34, 28, 6
stand1.png, 374, 182, 61, 88, 40, 34, 27, 6
stand2.png, 437, 182, 61, 89, 40, 33, 27, 6
walk0.png, 232, 272, 65, 85, 42, 37, 21, 6
walk1.png, 232, 359, 62, 85, 42, 37, 24, 6
walk2.png, 299, 272, 53, 85, 42, 37, 33, 6
walk3.png, 354, 272, 67, 86, 37, 37, 24, 5
walk4.png, 423, 273, 68, 86, 39, 37, 21, 5
walk5.png, 296, 360, 65, 86, 40, 37, 23, 5
walk6.png, 363, 361, 61, 86, 35, 37, 32, 5
walk7.png, 426, 361, 69, 86, 34, 37, 25, 5
